week,date,time,strategy,symbol,price,under_before,under_after,under_pct,consecutive
week4,2026-08-05,12:30:01,小口売り連続/WATCH,3653,673.0,,,,5
week4,2026-08-05,12:31:26,UNDER急増,9130,1499.0,29000,36900,27.2,
week4,2026-08-05,12:32:01,UNDER急増,4013,711.0,17100,35200,105.8,
week4,2026-08-05,12:32:28,UNDER急増,9130,1500.0,30500,38400,25.9,
week4,2026-08-05,12:39:57,UNDER急増,9130,1501.0,29400,37300,26.9,
week4,2026-08-05,12:40:14,小口売り連続/WATCH,5707,955.0,,,,5
week4,2026-08-05,12:51:10,UNDER急増,9130,1499.0,29400,37300,26.9,
week4,2026-08-05,12:52:28,UNDER急増,9130,1501.0,29900,37800,26.4,
week4,2026-08-05,12:54:53,小口売り連続/WATCH,3444,985.0,,,,5
week4,2026-08-05,13:05:02,小口売り連続/WATCH,4395,713.0,,,,5
week4,2026-08-05,13:27:13,小口売り連続/WATCH,9130,1498.0,,,,5
week4,2026-08-05,13:31:12,小口売り連続/WATCH,9256,1346.0,,,,5
week4,2026-08-05,13:41:24,UNDER急増,9130,1497.0,29100,37000,27.1,
week4,2026-08-05,13:44:18,小口売り連続/WATCH,2216,1066.0,,,,5
week4,2026-08-05,13:51:58,小口売り連続/WATCH,6047,373.0,,,,5
week4,2026-08-05,14:03:47,小口売り連続/WATCH,9115,872.0,,,,5
week4,2026-08-05,14:06:54,小口売り連続/WATCH,3653,670.0,,,,5
week4,2026-08-05,14:11:00,小口売り連続/WATCH,3692,5320.0,,,,5
week4,2026-08-05,14:30:09,小口売り連続/WATCH,6047,372.0,,,,5
week4,2026-08-05,14:31:26,小口売り連続/WATCH,3692,5350.0,,,,5
week4,2026-08-05,14:40:32,小口売り連続/WATCH,7794,895.0,,,,5
week4,2026-08-05,14:52:38,UNDER急増,6433,960.0,18800,28700,52.7,
week4,2026-08-05,14:52:56,小口売り連続/WATCH,3692,5350.0,,,,5
week4,2026-08-05,14:53:56,UNDER急増,6433,960.0,17400,27300,56.9,
week4,2026-08-05,14:54:23,小口売り連続/WATCH,3444,988.0,,,,5
week4,2026-08-05,14:58:13,小口売り連続/WATCH,7034,348.0,,,,5
week4,2026-08-05,15:01:20,小口売り連続/WATCH,4422,557.0,,,,5
week4,2026-08-05,15:09:28,小口売り連続/STRONG,3653,671.0,,,,10
week4,2026-08-05,15:17:10,小口売り連続/WATCH,4894,4945.0,,,,5
week4,2026-08-05,15:18:37,UNDER急増,9130,1478.0,26100,34000,30.3,
week4,2026-08-05,15:24:03,小口売り連続/WATCH,2216,1068.0,,,,5
week4,2026-08-05,15:24:28,小口売り連続/STRONG,2216,1066.0,,,,10
week4,2026-08-06,08:01:16,アルゴ買い集め(RSS)/WATCH,6047,378.0,,,,
week4,2026-08-06,08:01:16,アルゴ買い集め(RSS)/WATCH,4418,793.0,,,,
week4,2026-08-06,08:01:16,アルゴ買い集め(RSS)/WATCH,4446,823.0,,,,
week4,2026-08-06,09:01:02,UNDER急増,5590,698.0,33500,64100,91.3,
week4,2026-08-06,09:01:21,UNDER急増,4422,543.0,9300,11500,23.7,
week4,2026-08-06,09:01:34,UNDER急増,7375,1146.0,16700,23800,42.5,
week4,2026-08-06,09:01:42,UNDER急増,7794,880.0,64100,89500,39.6,
week4,2026-08-06,09:01:53,UNDER急増,4412,1150.0,12300,19100,55.3,
week4,2026-08-06,09:01:58,UNDER急増,4575,730.0,36900,65400,77.2,
week4,2026-08-06,09:02:04,UNDER急増,7373,936.0,26800,48600,81.3,
week4,2026-08-06,09:02:15,UNDER急増,4570,960.0,36800,55100,49.7,
week4,2026-08-06,09:02:24,UNDER急増,4422,543.0,12800,32300,152.3,
week4,2026-08-06,09:02:55,アルゴ買い集め(RSS)/WATCH,5707,958.0,,,,
week4,2026-08-06,09:03:23,投げ売り/買い気配へぶつけ,9256,1320.0,,,,
week4,2026-08-06,09:03:33,アルゴ買い集め(RSS)/WATCH,4813,389.0,,,,
week4,2026-08-06,09:03:35,UNDER急増,5724,2480.0,24100,29400,22.0,
week4,2026-08-06,09:04:37,アルゴ買い集め(RSS)/STRONG,4813,397.0,,,,
week4,2026-08-06,09:05:18,UNDER急増,4013,707.0,12900,31000,140.3,
week4,2026-08-06,09:06:27,UNDER急増,4013,707.0,14300,33600,135.0,
week4,2026-08-06,09:06:50,アルゴ買い集め(RSS)/WATCH,6433,1044.0,,,,
week4,2026-08-06,09:07:09,UNDER急増,6620,692.0,37500,70000,86.7,
week4,2026-08-06,09:07:10,アルゴ買い集め(RSS)/STRONG,6433,1054.0,,,,
week4,2026-08-06,09:07:40,UNDER急増,5026,569.0,24900,39200,57.4,
week4,2026-08-06,09:08:51,アルゴ買い集め(RSS)/STRONG,5707,983.0,,,,
week4,2026-08-06,09:09:11,アルゴ買い集め(RSS)/WATCH,9130,1490.0,,,,
week4,2026-08-06,09:10:40,小口売り連続/WATCH,6433,1063.0,,,,5
week4,2026-08-06,09:11:49,小口売り連続/WATCH,6433,1062.0,,,,5
week4,2026-08-06,09:15:36,UNDER急増,3267,620.0,57300,74000,29.1,
week4,2026-08-06,09:16:09,アルゴ買い集め(RSS)/WATCH,4013,723.0,,,,
week4,2026-08-06,09:16:27,UNDER急増,5599,1089.0,20600,28100,36.4,
week4,2026-08-06,09:17:01,小口売り連続/WATCH,5724,2494.0,,,,5
week4,2026-08-06,09:19:23,UNDER急増,6217,761.0,27300,40500,48.4,
week4,2026-08-06,09:19:27,小口売り連続/WATCH,5817,1011.0,,,,5
week4,2026-08-06,09:21:41,UNDER急増,4840,539.0,17800,29200,64.0,
week4,2026-08-06,09:23:11,UNDER急増,3963,341.0,12800,47400,270.3,
week4,2026-08-06,09:27:54,小口売り連続/WATCH,9130,1468.0,,,,5
week4,2026-08-06,09:28:55,UNDER急増,5724,2491.0,23600,29000,22.9,
week4,2026-08-06,09:30:05,UNDER急増,5724,2478.0,23300,28700,23.2,
week4,2026-08-06,09:32:27,UNDER急増,7794,881.0,76400,101500,32.9,
week4,2026-08-06,09:36:28,UNDER急増,3444,978.0,32100,46700,45.5,
week4,2026-08-06,09:37:43,UNDER急増,3444,975.0,29700,46200,55.6,
week4,2026-08-06,09:39:14,小口売り連続/WATCH,4813,426.0,,,,5
week4,2026-08-06,09:39:23,小口売り連続/WATCH,9235,505.0,,,,5
week4,2026-08-06,09:40:11,小口売り連続/WATCH,4813,427.0,,,,5
week4,2026-08-06,09:45:35,小口売り連続/WATCH,9130,1459.0,,,,5
week4,2026-08-06,09:48:03,UNDER急増,3444,978.0,66300,106300,60.3,
week4,2026-08-06,09:49:58,UNDER急増,5590,697.0,37400,66100,76.7,
week4,2026-08-06,09:51:30,小口売り連続/WATCH,4011,2062.0,,,,5
week4,2026-08-06,09:51:36,UNDER急増,7794,883.0,75600,100700,33.2,
week4,2026-08-06,09:55:25,小口売り連続/WATCH,6433,1015.0,,,,5
week4,2026-08-06,09:56:01,UNDER急増,6228,523.0,40600,67200,65.5,
week4,2026-08-06,10:03:39,UNDER急増,3963,332.0,10600,47200,345.3,
week4,2026-08-06,10:05:07,小口売り連続/WATCH,5724,2464.0,,,,5
week4,2026-08-06,10:13:23,小口売り連続/WATCH,3444,975.0,,,,5
week4,2026-08-06,10:14:14,小口売り連続/WATCH,7794,883.0,,,,5
week4,2026-08-06,10:20:22,UNDER急増,5026,568.0,23300,37600,61.4,
week4,2026-08-06,10:21:49,小口売り連続/WATCH,6433,1004.0,,,,5
week4,2026-08-06,10:22:14,UNDER急増,5132,1885.0,13500,18900,40.0,
week4,2026-08-06,10:23:01,小口売り連続/WATCH,9235,500.0,,,,5
week4,2026-08-06,10:25:11,小口売り連続/WATCH,9256,1352.0,,,,5
week4,2026-08-06,10:30:16,UNDER急増,3444,966.0,39600,69600,75.8,
week4,2026-08-06,10:33:18,UNDER急増,7794,878.0,79800,104900,31.5,
week4,2026-08-06,10:41:01,小口売り連続/WATCH,3653,676.0,,,,5
week4,2026-08-06,10:43:13,UNDER急増,5026,566.0,23300,38300,64.4,
week4,2026-08-06,10:43:28,アルゴ買い集め(RSS)/STRONG,4013,721.0,,,,
week4,2026-08-06,10:44:18,UNDER急増,9115,868.0,24900,34800,39.8,
week4,2026-08-06,10:44:23,小口売り連続/WATCH,9256,1372.0,,,,5
week4,2026-08-06,10:47:52,小口売り連続/WATCH,6433,989.0,,,,5
week4,2026-08-06,10:49:09,UNDER急増,5590,699.0,40200,68200,69.7,
week4,2026-08-06,10:50:10,UNDER急増,5590,699.0,37800,66500,75.9,
week4,2026-08-06,10:52:22,小口売り連続/WATCH,9130,1454.0,,,,5
week4,2026-08-06,10:57:34,小口売り連続/WATCH,9130,1442.0,,,,5
week4,2026-08-06,11:03:37,小口売り連続/WATCH,5707,957.0,,,,5
week4,2026-08-06,11:05:29,UNDER急増,4575,721.0,31700,61800,95.0,
week4,2026-08-06,11:08:01,UNDER急増,7794,875.0,80900,104100,28.7,
week4,2026-08-06,11:23:28,小口売り連続/WATCH,6433,1018.0,,,,5
week4,2026-08-06,12:27:27,UNDER急増,3963,332.0,11300,18700,65.5,
week4,2026-08-06,12:28:01,UNDER急増,4840,537.0,8800,13000,47.7,
week4,2026-08-06,12:30:01,小口売り連続/WATCH,4011,2064.0,,,,5
week4,2026-08-06,12:31:03,UNDER急増,9235,498.0,27100,61400,126.6,
week4,2026-08-06,12:31:15,UNDER急増,9115,860.0,21900,31800,45.2,
week4,2026-08-06,12:31:17,UNDER急増,6228,522.0,45000,69900,55.3,
week4,2026-08-06,12:32:01,UNDER急増,4840,541.0,14800,26900,81.8,
week4,2026-08-06,12:34:10,UNDER急増,7375,1137.0,14600,25800,76.7,
week4,2026-08-06,12:35:13,小口売り連続/WATCH,9235,497.0,,,,5
week4,2026-08-06,12:35:39,UNDER急増,9235,498.0,27900,64400,130.8,
week4,2026-08-06,12:44:56,UNDER急増,9130,1438.0,26300,34900,32.7,
week4,2026-08-06,12:45:40,UNDER急増,9235,498.0,28600,63600,122.4,
week4,2026-08-06,12:47:01,UNDER急増,6228,521.0,41500,67600,62.9,
week4,2026-08-06,12:48:47,小口売り連続/WATCH,9256,1358.0,,,,5
week4,2026-08-06,12:59:00,UNDER急増,9235,497.0,29300,65000,121.8,
week4,2026-08-06,13:01:23,アルゴ買い集め(RSS)/WATCH,4575,728.0,,,,
week4,2026-08-06,13:01:34,UNDER急増,3444,974.0,112800,162800,44.3,
week4,2026-08-06,13:01:41,小口売り連続/WATCH,5729,1525.0,,,,5
week4,2026-08-06,13:01:54,UNDER急増,9130,1444.0,29000,36800,26.9,
week4,2026-08-06,13:02:50,小口売り連続/WATCH,5026,566.0,,,,5
week4,2026-08-06,13:02:58,小口売り連続/WATCH,5597,1299.0,,,,5
week4,2026-08-06,13:04:05,UNDER急増,9235,495.0,29400,64300,118.7,
week4,2026-08-06,13:04:54,小口売り連続/WATCH,5892,2218.0,,,,5
week4,2026-08-06,13:06:59,UNDER急増,5132,1864.0,14100,19700,39.7,
week4,2026-08-06,13:09:35,UNDER急増,9235,492.0,31500,65000,106.3,
week4,2026-08-06,13:14:25,UNDER急増,9130,1441.0,25800,33600,30.2,
week4,2026-08-06,13:16:17,アルゴ買い集め(RSS)/WATCH,5729,1516.0,,,,
week4,2026-08-06,13:16:25,UNDER急増,9130,1438.0,27400,35200,28.5,
week4,2026-08-06,13:20:24,小口売り連続/WATCH,9256,1345.0,,,,5
week4,2026-08-06,13:22:51,小口売り連続/WATCH,9256,1341.0,,,,5
week4,2026-08-06,13:28:07,小口売り連続/WATCH,6433,1013.0,,,,5
week4,2026-08-06,13:32:40,小口売り連続/WATCH,6433,1011.0,,,,5
week4,2026-08-06,13:34:44,アルゴ買い集め(RSS)/WATCH,1514,591.0,,,,
week4,2026-08-06,13:35:21,小口売り連続/WATCH,7794,875.0,,,,5
week4,2026-08-06,13:46:06,UNDER急増,4395,698.0,37400,53800,43.9,
week4,2026-08-06,13:49:26,UNDER急増,7794,873.0,80400,105500,31.2,
week4,2026-08-06,13:50:24,小口売り連続/WATCH,9256,1335.0,,,,5
week4,2026-08-06,13:51:19,小口売り連続/WATCH,3692,5250.0,,,,5
week4,2026-08-06,13:54:49,UNDER急増,9130,1431.0,24600,31200,26.8,
week4,2026-08-06,13:55:28,アルゴ買い集め(RSS)/STRONG,9130,1435.0,,,,
week4,2026-08-06,14:01:15,UNDER急増,5707,944.0,49100,76300,55.4,
week4,2026-08-06,14:02:16,UNDER急増,5707,943.0,52100,79000,51.6,
week4,2026-08-06,14:22:16,小口売り連続/WATCH,6217,769.0,,,,5
week4,2026-08-06,14:23:33,投げ売り/買い気配へぶつけ,5817,999.0,,,,
week4,2026-08-06,14:24:17,UNDER急増,5817,1000.0,27600,37900,37.3,
week4,2026-08-06,14:25:25,UNDER急増,5817,1003.0,27800,38800,39.6,
week4,2026-08-06,14:42:20,小口売り連続/WATCH,6217,762.0,,,,5
week4,2026-08-06,14:51:09,小口売り連続/WATCH,6433,1024.0,,,,5
week4,2026-08-06,15:03:06,アルゴ買い集め(RSS)/WATCH,5724,2448.0,,,,
week4,2026-08-06,15:04:04,小口売り連続/WATCH,4075,849.0,,,,5
week4,2026-08-06,15:04:35,小口売り連続/WATCH,9256,1343.0,,,,5
week4,2026-08-06,15:12:10,アルゴ買い集め(RSS)/WATCH,5590,686.0,,,,
week4,2026-08-06,15:12:34,小口売り連続/WATCH,4813,421.0,,,,5
week4,2026-08-06,15:13:57,アルゴ買い集め(RSS)/WATCH,7794,876.0,,,,
week4,2026-08-06,15:14:19,UNDER急増,5132,1867.0,17100,22500,31.6,
week4,2026-08-06,15:17:09,アルゴ買い集め(RSS)/WATCH,9256,1339.0,,,,
week4,2026-08-06,15:17:57,UNDER急増,4395,700.0,35700,51400,44.0,
week4,2026-08-06,15:22:16,小口売り連続/WATCH,5724,2440.0,,,,5
week4,2026-08-06,15:24:09,UNDER急増,4446,810.0,51600,116000,124.8,
week4,2026-08-06,15:25:01,小口売り連続/WATCH,5707,952.0,,,,5
week4,2026-08-07,08:51:47,アルゴ買い集め(RSS)/WATCH,6047,378.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,6217,780.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,6433,1031.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,7794,876.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,5724,2448.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,1514,595.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,5707,950.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/STRONG,5707,957.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,4813,424.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/STRONG,4813,421.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,5590,686.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/WATCH,4013,723.0,,,,
week4,2026-08-07,08:51:48,アルゴ買い集め(RSS)/STRONG,4013,721.0,,,,
week4,2026-08-07,09:01:06,UNDER急増,6217,757.0,27900,40000,43.4,
week4,2026-08-07,09:01:06,UNDER急増,6047,370.0,136700,214900,57.2,
week4,2026-08-07,09:01:14,UNDER急増,5707,952.0,63500,90400,42.4,
week4,2026-08-07,09:01:17,UNDER急増,4422,552.0,14200,36400,156.3,
week4,2026-08-07,09:01:38,UNDER急増,7375,1146.0,18700,24500,31.0,
week4,2026-08-07,09:01:40,UNDER急増,7373,920.0,26100,50300,92.7,
week4,2026-08-07,09:01:40,UNDER急増,4579,517.0,60900,108100,77.5,
week4,2026-08-07,09:01:49,UNDER急増,3444,982.0,33100,47400,43.2,
week4,2026-08-07,09:02:02,UNDER急増,3653,676.0,6900,8400,21.7,
week4,2026-08-07,09:02:05,UNDER急増,4446,815.0,58200,122400,110.3,
week4,2026-08-07,09:02:16,UNDER急増,9115,877.0,23100,33000,42.9,
week4,2026-08-07,09:03:32,小口売り連続/WATCH,7794,871.0,,,,5
week4,2026-08-07,09:03:53,小口売り連続/WATCH,2998,490.0,,,,5
week4,2026-08-07,09:04:08,UNDER急増,4813,409.0,164900,227400,37.9,
week4,2026-08-07,09:06:01,UNDER急増,4418,785.0,39200,57900,47.7,
week4,2026-08-07,09:06:05,UNDER急増,4813,405.0,139500,211800,51.8,
week4,2026-08-07,09:06:14,小口売り連続/WATCH,6047,369.0,,,,5
week4,2026-08-07,09:06:33,UNDER急増,5707,953.0,61200,82100,34.2,
week4,2026-08-07,09:06:35,UNDER急増,5817,978.0,17700,28800,62.7,
week4,2026-08-07,09:06:42,UNDER急増,7352,346.0,73300,134200,83.1,
week4,2026-08-07,09:06:49,UNDER急増,4013,732.0,13800,31200,126.1,
week4,2026-08-07,09:07:08,UNDER急増,3692,5150.0,26000,31400,20.8,
week4,2026-08-07,09:07:12,UNDER急増,4446,817.0,59300,123700,108.6,
week4,2026-08-07,09:07:20,UNDER急増,6217,748.0,31800,44600,40.3,
week4,2026-08-07,09:07:35,UNDER急増,5707,950.0,51800,78800,52.1,
week4,2026-08-07,09:07:38,UNDER急増,5817,985.0,23400,34500,47.4,
week4,2026-08-07,09:08:20,UNDER急増,6217,736.0,31300,45200,44.4,
week4,2026-08-07,09:08:22,UNDER急増,4813,401.0,151200,214700,42.0,
week4,2026-08-07,09:08:23,UNDER急増,5132,1910.0,8000,16900,111.2,
week4,2026-08-07,09:08:39,UNDER急増,5707,948.0,51300,78400,52.8,
week4,2026-08-07,09:09:15,UNDER急増,9235,499.0,32400,65800,103.1,
week4,2026-08-07,09:09:25,UNDER急増,5132,1890.0,10200,16000,56.9,
week4,2026-08-07,09:09:31,UNDER急増,6217,738.0,34100,46900,37.5,
week4,2026-08-07,09:10:01,UNDER急増,4395,684.0,27500,44700,62.5,
week4,2026-08-07,09:10:05,小口売り連続/WATCH,9130,1441.0,,,,5
week4,2026-08-07,09:12:02,UNDER急増,4395,677.0,26200,42700,63.0,
week4,2026-08-07,09:12:41,UNDER急増,5724,2450.0,22500,28000,24.4,
week4,2026-08-07,09:12:47,UNDER急増,4412,1155.0,13200,18700,41.7,
week4,2026-08-07,09:13:45,UNDER急増,7352,346.0,76400,135400,77.2,
week4,2026-08-07,09:14:22,UNDER急増,5590,689.0,34200,62200,81.9,
week4,2026-08-07,09:14:56,UNDER急増,5026,565.0,24500,37100,51.4,
week4,2026-08-07,09:15:02,UNDER急増,7375,1124.0,18200,24000,31.9,
week4,2026-08-07,09:16:31,UNDER急増,9256,1304.0,55700,67300,20.8,
week4,2026-08-07,09:17:52,UNDER急増,5590,682.0,35900,62200,73.3,
week4,2026-08-07,09:19:06,小口売り連続/WATCH,5724,2431.0,,,,5
week4,2026-08-07,09:19:45,UNDER急増,9235,499.0,32300,66500,105.9,
week4,2026-08-07,09:20:49,UNDER急増,5707,954.0,67400,94400,40.1,
week4,2026-08-07,09:21:31,UNDER急増,3963,343.0,21800,56100,157.3,
week4,2026-08-07,09:26:44,UNDER急増,7352,348.0,77100,135400,75.6,
week4,2026-08-07,09:28:01,小口売り連続/WATCH,6433,990.0,,,,5
week4,2026-08-07,09:31:16,UNDER急増,6433,988.0,32000,42000,31.2,
week4,2026-08-07,09:32:20,小口売り連続/WATCH,5707,957.0,,,,5
week4,2026-08-07,09:37:35,UNDER急増,9130,1448.0,35500,43300,22.0,
week4,2026-08-07,09:46:28,小口売り連続/WATCH,3963,340.0,,,,5
week4,2026-08-07,09:49:13,小口売り連続/WATCH,6217,730.0,,,,5
week4,2026-08-07,09:49:35,UNDER急増,5707,954.0,67200,94100,40.0,
week4,2026-08-07,09:50:19,UNDER急増,7794,860.0,73700,99300,34.7,
week4,2026-08-07,09:50:42,小口売り連続/WATCH,1514,606.0,,,,5
week4,2026-08-07,09:53:17,UNDER急増,3444,960.0,28200,42500,50.7,
week4,2026-08-07,10:02:13,小口売り連続/WATCH,5817,976.0,,,,5
week4,2026-08-07,10:05:28,小口売り連続/WATCH,4013,711.0,,,,5
week4,2026-08-07,10:11:56,UNDER急増,3444,960.0,43000,113000,162.8,
week4,2026-08-07,10:14:24,UNDER急増,5599,1093.0,23400,32000,36.8,
week4,2026-08-07,10:20:29,小口売り連続/WATCH,4418,768.0,,,,5
week4,2026-08-07,10:21:15,小口売り連続/WATCH,5591,803.0,,,,5
week4,2026-08-07,10:23:54,小口売り連続/WATCH,4013,712.0,,,,5
week4,2026-08-07,10:26:23,UNDER急増,6217,732.0,34100,48400,41.9,
week4,2026-08-07,10:28:59,UNDER急増,7794,857.0,76300,101900,33.6,
week4,2026-08-07,10:31:09,UNDER急増,7794,856.0,74300,99900,34.5,
week4,2026-08-07,10:34:06,UNDER急増,4813,400.0,143500,220300,53.5,
week4,2026-08-07,10:34:06,小口売り連続/WATCH,9130,1453.0,,,,5
week4,2026-08-07,10:34:36,小口売り連続/WATCH,5597,1266.0,,,,5
week4,2026-08-07,10:37:05,小口売り連続/WATCH,4412,1137.0,,,,5
week4,2026-08-07,10:37:14,小口売り連続/WATCH,4840,532.0,,,,5
week4,2026-08-07,10:39:30,UNDER急増,9235,497.0,31000,65100,110.0,
week4,2026-08-07,10:40:07,UNDER急増,9130,1441.0,33600,41600,23.8,
week4,2026-08-07,10:41:10,UNDER急増,9130,1439.0,34100,41300,21.1,
week4,2026-08-07,10:41:23,UNDER急増,3444,944.0,42300,102300,141.8,
week4,2026-08-07,10:41:59,UNDER急増,6217,727.0,33500,46300,38.2,
week4,2026-08-07,10:44:22,小口売り連続/WATCH,5597,1254.0,,,,5
week4,2026-08-07,10:46:22,小口売り連続/WATCH,4446,804.0,,,,5
week4,2026-08-07,10:47:25,UNDER急増,7794,843.0,71600,96600,34.9,
week4,2026-08-07,10:48:19,小口売り連続/WATCH,4013,709.0,,,,5
week4,2026-08-07,10:52:01,小口売り連続/WATCH,4422,535.0,,,,5
week4,2026-08-07,10:57:12,小口売り連続/WATCH,5707,942.0,,,,5
week4,2026-08-07,11:01:26,UNDER急増,3444,943.0,42900,62900,46.6,
week4,2026-08-07,11:01:53,小口売り連続/WATCH,4011,2010.0,,,,5
week4,2026-08-07,11:08:39,UNDER急増,4418,768.0,34400,53100,54.4,
week4,2026-08-07,11:10:35,UNDER急増,3444,946.0,45900,95900,108.9,
week4,2026-08-07,12:13:20,UNDER急増,4418,769.0,700,1800,157.1,
week4,2026-08-07,12:14:51,UNDER急増,4418,769.0,800,1400,75.0,
week4,2026-08-07,12:17:00,UNDER急増,4418,769.0,1900,6800,257.9,
week4,2026-08-07,12:23:35,UNDER急増,4418,769.0,6700,8100,20.9,
week4,2026-08-07,12:25:16,UNDER急増,4418,769.0,8400,11300,34.5,
week4,2026-08-07,12:26:14,UNDER急増,3963,341.0,11400,18700,64.0,
week4,2026-08-07,12:29:43,UNDER急増,4422,539.0,12400,16500,33.1,
week4,2026-08-07,12:30:57,小口売り連続/WATCH,5724,2424.0,,,,5
week4,2026-08-07,12:31:03,UNDER急増,9130,1433.0,33000,40700,23.3,
week4,2026-08-07,12:31:04,UNDER急増,7352,348.0,77400,137600,77.8,
week4,2026-08-07,12:31:11,UNDER急増,4395,676.0,34900,51400,47.3,
week4,2026-08-07,12:32:30,小口売り連続/WATCH,4165,586.0,,,,5
week4,2026-08-07,12:32:37,UNDER急増,4418,760.0,39300,60600,54.2,
week4,2026-08-07,12:32:37,UNDER急増,5599,1072.0,22400,29300,30.8,
week4,2026-08-07,12:38:34,UNDER急増,4011,2017.0,18300,24000,31.1,
week4,2026-08-07,12:38:55,UNDER急増,4075,835.0,10600,14700,38.7,
week4,2026-08-07,12:40:31,小口売り連続/WATCH,3692,5180.0,,,,5
week4,2026-08-07,12:40:31,小口売り連続/WATCH,4165,582.0,,,,5
week4,2026-08-07,12:40:42,UNDER急増,9115,862.0,18100,31500,74.0,
week4,2026-08-07,12:41:08,小口売り連続/WATCH,4813,379.0,,,,5
week4,2026-08-07,12:41:27,UNDER急増,4412,1134.0,13600,19900,46.3,
week4,2026-08-07,12:42:45,小口売り連続/WATCH,9256,1329.0,,,,5
week4,2026-08-07,12:43:15,UNDER急増,5132,1840.0,8700,20000,129.9,
week4,2026-08-07,12:45:24,UNDER急増,9235,497.0,28200,64000,127.0,
week4,2026-08-07,12:45:46,小口売り連続/WATCH,5132,1841.0,,,,5
week4,2026-08-07,12:50:55,UNDER急増,5591,795.0,9900,15100,52.5,
week4,2026-08-07,13:08:54,小口売り連続/WATCH,2998,489.0,,,,5
week4,2026-08-07,13:19:30,UNDER急増,6433,993.0,34500,47100,36.5,
week4,2026-08-07,13:30:32,小口売り連続/WATCH,4165,582.0,,,,5
week4,2026-08-07,13:31:06,小口売り連続/WATCH,4418,757.0,,,,5
week4,2026-08-07,13:31:06,アルゴ買い集め(RSS)/WATCH,4575,736.0,,,,
week4,2026-08-07,13:35:58,アルゴ買い集め(RSS)/WATCH,4579,520.0,,,,
week4,2026-08-07,13:39:28,小口売り連続/STRONG,4165,581.0,,,,10
week4,2026-08-07,13:52:59,UNDER急増,4813,371.0,111700,156700,40.3,
week4,2026-08-07,13:54:28,UNDER急増,4813,371.0,111700,156700,40.3,
week4,2026-08-07,13:55:43,UNDER急増,4813,371.0,111700,156900,40.5,
week4,2026-08-07,13:57:07,UNDER急増,4813,371.0,111700,156900,40.5,
week4,2026-08-07,13:58:19,UNDER急増,4813,371.0,111600,156800,40.5,
week4,2026-08-07,13:59:24,UNDER急増,4813,371.0,111700,156900,40.5,
week4,2026-08-07,14:01:07,UNDER急増,4813,372.0,111900,157100,40.4,
week4,2026-08-07,14:02:50,UNDER急増,6620,651.0,6800,9900,45.6,
week4,2026-08-07,14:05:50,UNDER急増,6620,651.0,7400,13600,83.8,
week4,2026-08-07,14:07:17,UNDER急増,6620,644.0,6700,9800,46.3,
week4,2026-08-07,14:09:48,アルゴ買い集め(RSS)/WATCH,5729,1650.0,,,,
week4,2026-08-07,14:09:54,小口売り連続/WATCH,5817,985.0,,,,5
week4,2026-08-07,14:11:23,UNDER急増,6620,650.0,9500,19200,102.1,
week4,2026-08-07,14:13:55,小口売り連続/WATCH,6047,366.0,,,,5
week4,2026-08-07,14:20:17,小口売り連続/WATCH,4165,581.0,,,,5
week4,2026-08-07,14:21:51,アルゴ買い集め(RSS)/WATCH,5817,1000.0,,,,
week4,2026-08-07,14:22:01,UNDER急増,4813,371.0,111900,157400,40.7,
week4,2026-08-07,14:22:45,小口売り連続/WATCH,5597,1274.0,,,,5
week4,2026-08-07,14:23:03,小口売り連続/WATCH,2998,498.0,,,,5
week4,2026-08-07,14:24:54,UNDER急増,5026,563.0,17100,37800,121.1,
week4,2026-08-07,14:25:35,UNDER急増,4813,371.0,112000,156800,40.0,
week4,2026-08-07,14:26:31,小口売り連続/WATCH,6047,366.0,,,,5
week4,2026-08-07,14:30:50,UNDER急増,4813,371.0,112000,156900,40.1,
week4,2026-08-07,14:39:23,小口売り連続/WATCH,7375,1119.0,,,,5
week4,2026-08-07,14:40:07,小口売り連続/WATCH,6047,367.0,,,,5
week4,2026-08-07,14:40:22,UNDER急増,6620,650.0,10900,14000,28.4,
week4,2026-08-07,14:40:25,小口売り連続/WATCH,5132,1854.0,,,,5
week4,2026-08-07,14:47:01,小口売り連続/WATCH,5026,562.0,,,,5
week4,2026-08-07,14:51:25,小口売り連続/WATCH,4165,581.0,,,,5
week4,2026-08-07,15:15:06,小口売り連続/WATCH,3653,674.0,,,,5
week4,2026-08-07,15:16:13,小口売り連続/WATCH,6433,935.0,,,,5
week4,2026-08-07,15:16:24,アルゴ買い集め(RSS)/WATCH,7373,913.0,,,,
