kind,level,date,time,symbol,price,v1,v2,note
UNDER急増,,2026-07-21,09:01:00,4446,790.0,41.6,14400,安値圏
UNDER急増,,2026-07-21,09:01:01,5597,1326.0,31.8,6200,安値圏
UNDER急増,,2026-07-21,09:01:10,5031,323.0,55.1,53600,安値圏
UNDER急増,,2026-07-21,09:01:17,5591,810.0,80.6,10400,安値圏
UNDER急増,,2026-07-21,09:01:22,5137,216.0,147.6,118700,安値圏
UNDER急増,,2026-07-21,09:01:23,9115,821.0,163.5,12100,安値圏
UNDER急増,,2026-07-21,09:01:26,7071,375.0,31.9,59100,安値圏
UNDER急増,,2026-07-21,09:01:35,4570,945.0,47.4,15700,安値圏
UNDER急増,,2026-07-21,09:01:38,3653,634.0,26.7,2700,安値圏
UNDER急増,,2026-07-21,09:01:46,3963,333.0,310.9,45700,安値圏
UNDER急増,,2026-07-21,09:01:48,4575,719.0,62.2,36100,安値圏
UNDER急増,,2026-07-21,09:01:53,5599,1146.0,50.6,8200,安値圏
UNDER急増,,2026-07-21,09:02:16,5892,2056.0,33.1,5900,安値圏
UNDER急増,,2026-07-21,09:02:17,9327,186.0,27.4,1700,安値圏
UNDER急増,,2026-07-21,09:02:43,4570,949.0,45.8,15700,安値圏
UNDER急増,,2026-07-21,09:03:48,4570,949.0,44.7,15600,安値圏
UNDER急増,,2026-07-21,09:04:04,7018,9720.0,21.9,2300,安値圏
UNDER急増,,2026-07-21,09:04:40,5817,1016.0,35.8,12500,安値圏
UNDER急増,,2026-07-21,09:05:10,7018,9720.0,25.2,2800,安値圏
UNDER急増,,2026-07-21,09:06:52,2998,507.0,75.0,44800,安値圏
UNDER急増,,2026-07-21,09:06:54,3692,4980.0,30.3,5000,安値圏
UNDER急増,,2026-07-21,09:07:50,4412,1181.0,78.3,7200,安値圏
UNDER急増,,2026-07-21,09:07:54,3692,4945.0,27.3,5300,安値圏
小口売り連続,WATCH,2026-07-21,09:08:08,4412,1180.0,5,,
小口売り連続,WATCH,2026-07-21,09:09:23,5599,1137.0,5,,
UNDER急増,,2026-07-21,09:09:50,4412,1166.0,78.7,21000,安値圏
UNDER急増,,2026-07-21,09:09:55,3692,4885.0,22.3,4800,安値圏
UNDER急増,,2026-07-21,09:10:03,6495,121.0,86.5,90600,安値圏
UNDER急増,,2026-07-21,09:11:22,4075,860.0,138.2,7600,安値圏
UNDER急増,,2026-07-21,09:11:32,9229,142.0,172.7,194500,安値圏
UNDER急増,,2026-07-21,09:15:04,4075,860.0,138.2,7600,安値圏
UNDER急増,,2026-07-21,09:18:38,5132,2022.0,28.0,6000,安値圏
UNDER急増,,2026-07-21,09:19:27,6495,121.0,86.4,90500,安値圏
UNDER急増,,2026-07-21,09:21:27,5132,1998.0,47.5,7500,安値圏
UNDER急増,,2026-07-21,09:22:43,4075,863.0,137.5,7700,安値圏
UNDER急増,,2026-07-21,09:22:46,6620,667.0,81.5,23800,安値圏
小口売り連続,WATCH,2026-07-21,09:25:25,5817,1006.0,5,,
UNDER急増,,2026-07-21,09:30:47,8798,122.0,21.4,8600,安値圏
小口売り連続,WATCH,2026-07-21,09:34:36,5817,1020.0,5,,
UNDER急増,,2026-07-21,09:34:38,5132,1996.0,28.7,6000,安値圏
小口売り連続,WATCH,2026-07-21,09:39:51,2998,511.0,5,,
小口売り連続,WATCH,2026-07-21,09:40:11,5817,1020.0,5,,
小口売り連続,WATCH,2026-07-21,09:43:22,4412,1176.0,5,,
小口売り連続,WATCH,2026-07-21,09:43:32,5599,1123.0,5,,
UNDER急増,,2026-07-21,09:51:47,5132,1992.0,23.5,6000,安値圏
小口売り連続,WATCH,2026-07-21,09:51:51,3686,69.0,5,,
小口売り連続,WATCH,2026-07-21,09:56:14,9229,142.0,5,,
小口売り連続,WATCH,2026-07-21,10:01:43,7018,9710.0,5,,
小口売り連続,WATCH,2026-07-21,10:02:11,4418,865.0,5,,
UNDER急増,,2026-07-21,10:10:26,6495,121.0,86.0,91000,安値圏
小口売り連続,WATCH,2026-07-21,10:24:55,3686,69.0,5,,
小口売り連続,WATCH,2026-07-21,10:30:04,5817,962.0,5,,
小口売り連続,WATCH,2026-07-21,10:37:31,3686,69.0,5,,
小口売り連続,WATCH,2026-07-21,10:56:53,5597,1327.0,5,,
UNDER急増,,2026-07-21,11:07:03,7018,9700.0,22.9,3000,安値圏
小口売り連続,WATCH,2026-07-21,11:16:05,4412,1170.0,5,,
UNDER急増,,2026-07-21,11:19:54,7071,375.0,38.2,69100,安値圏
小口売り連続,WATCH,2026-07-21,11:26:45,3686,69.0,5,,
UNDER急増,,2026-07-21,12:19:05,6495,121.0,32.4,26700,安値圏
UNDER急増,,2026-07-21,12:27:06,3686,69.0,128.7,37200,安値圏
UNDER急増,,2026-07-21,12:31:03,5137,215.0,133.1,124300,安値圏
UNDER急増,,2026-07-21,12:31:24,5817,961.0,34.2,11800,安値圏
UNDER急増,,2026-07-21,12:44:45,5588,756.0,32.2,3900,安値圏
小口売り連続,WATCH,2026-07-21,12:46:31,5588,765.0,5,,
小口売り連続,WATCH,2026-07-21,12:55:47,5707,803.0,5,,
UNDER急増,,2026-07-21,12:56:03,4488,2092.0,72.9,5100,安値圏
UNDER急増,,2026-07-21,12:56:26,4840,589.0,128.0,9600,安値圏
UNDER急増,,2026-07-21,13:06:17,4840,579.0,131.7,8300,安値圏
小口売り連続,WATCH,2026-07-21,13:10:57,3686,70.0,5,,
小口売り連続,WATCH,2026-07-21,13:24:46,7071,376.0,5,,
小口売り連続,WATCH,2026-07-21,13:32:07,3686,70.0,5,,
小口売り連続,WATCH,2026-07-21,13:35:57,9229,139.0,5,,
小口売り連続,STRONG,2026-07-21,13:45:05,3686,70.0,10,,
小口売り連続,WATCH,2026-07-21,13:56:09,6620,666.0,5,,
小口売り連続,WATCH,2026-07-21,14:00:59,4813,345.0,5,,
小口売り連続,WATCH,2026-07-21,14:09:00,7071,377.0,5,,
小口売り連続,WATCH,2026-07-21,14:15:15,5724,2311.0,5,,
UNDER急増,,2026-07-21,14:36:35,4488,2110.0,52.8,4700,安値圏
小口売り連続,WATCH,2026-07-21,14:41:09,5817,998.0,5,,
小口売り連続,WATCH,2026-07-21,14:44:44,4446,807.0,5,,
小口売り連続,WATCH,2026-07-21,14:46:56,3692,5000.0,5,,
小口売り連続,WATCH,2026-07-21,14:54:17,4446,804.0,5,,
小口売り連続,WATCH,2026-07-21,14:54:31,2998,516.0,5,,
小口売り連続,WATCH,2026-07-21,15:16:08,2998,517.0,5,,
小口売り連続,WATCH,2026-07-21,15:20:08,4412,1190.0,5,,
小口売り連続,WATCH,2026-07-21,15:21:35,3686,69.0,5,,
小口売り連続,WATCH,2026-07-21,15:22:06,5588,786.0,5,,
小口売り連続,WATCH,2026-07-21,15:22:51,2998,514.0,5,,
小口売り連続,WATCH,2026-07-21,15:24:29,7071,376.0,5,,
UNDER急増,,2026-07-22,09:01:14,5031,333.0,50.7,49800,安値圏
UNDER急増,,2026-07-22,09:01:17,6620,664.0,64.0,23500,安値圏
UNDER急増,,2026-07-22,09:01:18,4395,753.0,63.5,15800,安値圏
UNDER急増,,2026-07-22,09:01:32,4165,583.0,36.7,44100,安値圏
UNDER急増,,2026-07-22,09:01:39,5724,2351.0,31.2,5500,安値圏
UNDER急増,,2026-07-22,09:01:39,9130,1476.0,54.8,8500,安値圏
UNDER急増,,2026-07-22,09:01:42,3653,634.0,26.1,2900,安値圏
UNDER急増,,2026-07-22,09:01:52,5599,1129.0,59.4,7900,安値圏
UNDER急増,,2026-07-22,09:01:52,4446,807.0,41.4,13300,安値圏
UNDER急増,,2026-07-22,09:02:03,5137,215.0,184.7,124300,安値圏
UNDER急増,,2026-07-22,09:02:11,6228,497.0,67.8,19600,安値圏
UNDER急増,,2026-07-22,09:03:00,4011,1974.0,34.7,5900,安値圏
UNDER急増,,2026-07-22,09:03:05,5892,1978.0,37.4,5800,安値圏
UNDER急増,,2026-07-22,09:03:44,9115,831.0,144.0,10800,安値圏
UNDER急増,,2026-07-22,09:04:10,5892,1987.0,40.5,6400,安値圏
UNDER急増,,2026-07-22,09:05:53,5132,2002.0,42.1,9100,安値圏
UNDER急増,,2026-07-22,09:06:29,4446,814.0,39.8,15000,安値圏
UNDER急増,,2026-07-22,09:07:00,5591,802.0,94.9,11200,安値圏
小口売り連続,WATCH,2026-07-22,09:07:27,3692,4970.0,5,,
小口売り連続,WATCH,2026-07-22,09:08:29,5724,2331.0,5,,
UNDER急増,,2026-07-22,09:09:45,9130,1475.0,54.0,8700,安値圏
小口売り連続,WATCH,2026-07-22,09:09:51,9130,1475.0,5,,
UNDER急増,,2026-07-22,09:10:41,4075,880.0,60.3,7000,安値圏
UNDER急増,,2026-07-22,09:10:51,9130,1475.0,50.9,8500,安値圏
UNDER急増,,2026-07-22,09:13:08,4446,810.0,41.3,15200,安値圏
UNDER急増,,2026-07-22,09:17:08,5817,1002.0,33.2,12900,安値圏
UNDER急増,,2026-07-22,09:18:09,5817,995.0,29.8,11400,安値圏
UNDER急増,,2026-07-22,09:20:57,4075,888.0,84.5,9800,安値圏
UNDER急増,,2026-07-22,09:22:00,4075,885.0,69.6,7800,安値圏
UNDER急増,,2026-07-22,09:22:41,5817,998.0,27.9,11700,安値圏
小口売り連続,WATCH,2026-07-22,09:29:12,7602,177.0,5,,
UNDER急増,,2026-07-22,09:29:30,7602,177.0,62.2,90800,安値圏
UNDER急増,,2026-07-22,09:30:03,2321,130.0,156.1,112700,安値圏
UNDER急増,,2026-07-22,09:30:19,4075,885.0,51.7,6100,安値圏
UNDER急増,,2026-07-22,09:38:45,5817,998.0,29.8,12400,安値圏
小口売り連続,WATCH,2026-07-22,09:38:51,3686,69.0,5,,
UNDER急増,,2026-07-22,09:41:39,3747,414.0,56.2,22500,安値圏
UNDER急増,,2026-07-22,09:49:44,5817,993.0,31.2,12400,安値圏
小口売り連続,STRONG,2026-07-22,09:50:10,3686,69.0,10,,
UNDER急増,,2026-07-22,09:51:00,5817,994.0,29.7,12400,安値圏
小口売り連続,WATCH,2026-07-22,09:55:48,7602,174.0,5,,
小口売り連続,WATCH,2026-07-22,09:58:16,5132,2033.0,5,,
UNDER急増,,2026-07-22,10:00:51,4075,883.0,60.8,7600,安値圏
小口売り連続,STRONG,2026-07-22,10:03:21,5132,2021.0,10,,
小口売り連続,WATCH,2026-07-22,10:06:21,3686,69.0,5,,
小口売り連続,WATCH,2026-07-22,10:08:33,5597,1343.0,5,,
UNDER急増,,2026-07-22,10:09:26,3653,624.0,44.6,5800,安値圏
小口売り連続,STRONG,2026-07-22,10:13:49,3686,69.0,10,,
小口売り連続,WATCH,2026-07-22,10:18:30,5591,801.0,5,,
小口売り連続,WATCH,2026-07-22,10:19:11,5599,1108.0,5,,
小口売り連続,WATCH,2026-07-22,10:21:57,7071,373.0,5,,
UNDER急増,,2026-07-22,10:23:31,4418,840.0,71.6,23700,安値圏
小口売り連続,WATCH,2026-07-22,10:28:45,3653,623.0,5,,
小口売り連続,WATCH,2026-07-22,10:32:00,4894,4525.0,5,,
UNDER急増,,2026-07-22,10:32:32,5817,976.0,26.3,11100,安値圏
UNDER急増,,2026-07-22,10:34:35,4894,4535.0,20.9,5600,安値圏
UNDER急増,,2026-07-22,10:41:05,4894,4515.0,25.3,7600,安値圏
小口売り連続,WATCH,2026-07-22,10:44:14,7602,171.0,5,,
小口売り連続,WATCH,2026-07-22,10:47:12,4176,267.0,5,,
UNDER急増,,2026-07-22,10:48:26,4894,4260.0,34.5,5900,安値圏
UNDER急増,,2026-07-22,10:49:30,4894,4225.0,25.3,6000,安値圏
UNDER急増,,2026-07-22,10:50:30,4894,4200.0,28.4,6200,安値圏
UNDER急増,,2026-07-22,10:51:31,4894,4210.0,29.3,6800,安値圏
小口売り連続,WATCH,2026-07-22,10:57:48,7602,171.0,5,,
小口売り連続,WATCH,2026-07-22,11:02:29,7602,171.0,5,,
小口売り連続,WATCH,2026-07-22,11:15:50,4894,4325.0,5,,
小口売り連続,WATCH,2026-07-22,11:22:06,4894,4315.0,5,,
小口売り連続,WATCH,2026-07-22,11:30:01,9145,556.0,5,,
UNDER急増,,2026-07-22,12:05:06,3686,69.0,54.0,10100,安値圏
UNDER急増,,2026-07-22,12:12:26,3686,69.0,54.0,10100,安値圏
UNDER急増,,2026-07-22,12:20:59,3686,69.0,54.0,10100,安値圏
UNDER急増,,2026-07-22,12:25:16,4446,776.0,21.9,3200,安値圏
UNDER急増,,2026-07-22,12:26:15,4176,266.0,20.4,8400,安値圏
UNDER急増,,2026-07-22,12:26:25,3963,332.0,20.9,1400,安値圏
UNDER急増,,2026-07-22,12:26:33,4840,575.0,67.2,4300,安値圏
UNDER急増,,2026-07-22,12:28:56,4176,266.0,32.1,15900,安値圏
UNDER急増,,2026-07-22,12:31:33,4575,726.0,58.3,34600,安値圏
UNDER急増,,2026-07-22,12:31:35,5031,331.0,50.2,49800,安値圏
UNDER急増,,2026-07-22,12:32:02,4165,574.0,38.5,44900,安値圏
小口売り連続,WATCH,2026-07-22,12:32:26,7071,375.0,5,,
UNDER急増,,2026-07-22,12:33:13,5599,1108.0,67.3,7600,安値圏
小口売り連続,WATCH,2026-07-22,12:36:15,4894,4600.0,5,,
小口売り連続,WATCH,2026-07-22,12:37:31,4894,4645.0,5,,
UNDER急増,,2026-07-22,12:40:00,4075,878.0,65.3,8100,安値圏
小口売り連続,WATCH,2026-07-22,12:53:44,4894,4525.0,5,,
小口売り連続,STRONG,2026-07-22,12:55:13,4894,4510.0,10,,
UNDER急増,,2026-07-22,12:56:39,7602,167.0,88.8,91500,安値圏
UNDER急増,,2026-07-22,13:00:12,7602,167.0,88.8,91600,安値圏
小口売り連続,WATCH,2026-07-22,13:00:29,4418,840.0,5,,
小口売り連続,WATCH,2026-07-22,13:02:19,6228,495.0,5,,
小口売り連続,WATCH,2026-07-22,13:02:21,5817,967.0,5,,
UNDER急増,,2026-07-22,13:07:21,4446,772.0,47.2,14900,安値圏
UNDER急増,,2026-07-22,13:19:04,7602,167.0,89.8,94200,安値圏
小口売り連続,WATCH,2026-07-22,13:22:34,7071,377.0,5,,
小口売り連続,STRONG,2026-07-22,13:26:29,7071,377.0,10,,
小口売り連続,WATCH,2026-07-22,13:34:55,4894,4350.0,5,,
小口売り連続,WATCH,2026-07-22,13:38:11,4840,576.0,5,,
小口売り連続,WATCH,2026-07-22,13:41:37,4446,765.0,5,,
小口売り連続,WATCH,2026-07-22,13:41:51,4176,266.0,5,,
小口売り連続,WATCH,2026-07-22,13:47:47,4894,4345.0,5,,
小口売り連続,STRONG,2026-07-22,13:48:55,4894,4335.0,10,,
小口売り連続,WATCH,2026-07-22,13:50:45,4894,4315.0,5,,
小口売り連続,WATCH,2026-07-22,13:52:28,3747,419.0,5,,
小口売り連続,WATCH,2026-07-22,13:55:48,3692,4980.0,5,,
小口売り連続,WATCH,2026-07-22,13:57:41,4894,4310.0,5,,
UNDER急増,,2026-07-22,14:00:38,4011,1973.0,29.7,7900,安値圏
小口売り連続,WATCH,2026-07-22,14:08:06,3692,4950.0,5,,
UNDER急増,,2026-07-22,14:09:22,6228,489.0,79.5,20600,安値圏
小口売り連続,WATCH,2026-07-22,14:12:25,5591,802.0,5,,
小口売り連続,WATCH,2026-07-22,14:20:16,2330,75.0,5,,
小口売り連続,WATCH,2026-07-22,14:26:40,7018,10860.0,5,,
小口売り連続,WATCH,2026-07-22,14:39:11,4894,4200.0,5,,
小口売り連続,WATCH,2026-07-22,14:44:31,4894,4200.0,5,,
小口売り連続,WATCH,2026-07-22,14:56:58,4176,265.0,5,,
小口売り連続,WATCH,2026-07-22,15:06:35,5597,1324.0,5,,
小口売り連続,WATCH,2026-07-22,15:08:44,2998,522.0,5,,
UNDER急増,,2026-07-22,15:11:20,4570,986.0,39.4,15100,安値圏
小口売り連続,WATCH,2026-07-22,15:12:42,2998,522.0,5,,
小口売り連続,WATCH,2026-07-22,15:12:46,7071,380.0,5,,
小口売り連続,STRONG,2026-07-22,15:14:37,7071,380.0,10,,
小口売り連続,WATCH,2026-07-22,15:20:21,3686,68.0,5,,
小口売り連続,WATCH,2026-07-22,15:21:33,4894,4200.0,5,,
小口売り連続,WATCH,2026-07-22,15:22:05,7071,378.0,5,,
小口売り連続,STRONG,2026-07-22,15:22:54,7071,378.0,10,,
小口売り連続,WATCH,2026-07-22,15:24:00,4176,265.0,5,,
小口売り連続,WATCH,2026-07-22,15:24:39,4894,4200.0,5,,
UNDER急増,,2026-07-22,15:25:01,4575,713.0,21.8,5100,安値圏
UNDER急増,,2026-07-22,15:26:54,9145,557.0,55.9,10000,安値圏
UNDER急増,,2026-07-22,15:27:06,5597,1316.0,21.3,2700,安値圏
UNDER急増,,2026-07-23,09:01:32,4418,836.0,58.2,23100,安値圏
UNDER急増,,2026-07-23,09:01:37,7352,339.0,87.1,53300,安値圏
UNDER急増,,2026-07-23,09:01:38,4075,882.0,77.1,8400,安値圏
UNDER急増,,2026-07-23,09:01:39,6228,501.0,80.5,21500,安値圏
UNDER急増,,2026-07-23,09:01:41,4412,1162.0,31.2,6800,安値圏
UNDER急増,,2026-07-23,09:03:02,5817,973.0,20.6,7600,安値圏
UNDER急増,,2026-07-23,09:03:02,4446,796.0,57.7,18300,安値圏
UNDER急増,,2026-07-23,09:03:32,5892,1995.0,32.6,7400,安値圏
UNDER急増,,2026-07-23,09:04:22,6620,670.0,71.8,25400,安値圏
UNDER急増,,2026-07-23,09:04:27,4011,1939.0,44.8,6500,安値圏
UNDER急増,,2026-07-23,09:04:46,5132,1990.0,34.5,5100,安値圏
UNDER急増,,2026-07-23,09:06:22,5817,959.0,32.2,12600,安値圏
UNDER急増,,2026-07-23,09:06:43,6495,125.0,87.7,91500,安値圏
UNDER急増,,2026-07-23,09:07:22,5817,950.0,34.2,13000,安値圏
UNDER急増,,2026-07-23,09:07:24,4075,880.0,81.8,9000,安値圏
UNDER急増,,2026-07-23,09:07:34,9115,870.0,80.9,11000,安値圏
UNDER急増,,2026-07-23,09:08:23,5817,940.0,33.5,12600,安値圏
UNDER急増,,2026-07-23,09:08:44,4075,880.0,64.3,8100,安値圏
小口売り連続,WATCH,2026-07-23,09:08:48,3686,67.0,5,,
UNDER急増,,2026-07-23,09:09:23,5817,945.0,30.7,12600,安値圏
UNDER急増,,2026-07-23,09:09:24,4488,2070.0,53.2,2500,安値圏
UNDER急増,,2026-07-23,09:10:49,4011,1941.0,29.1,5800,安値圏
小口売り連続,WATCH,2026-07-23,09:12:26,5132,1966.0,5,,
小口売り連続,WATCH,2026-07-23,09:13:15,7018,11350.0,5,,
UNDER急増,,2026-07-23,09:14:27,4488,2070.0,30.6,1100,安値圏
小口売り連続,WATCH,2026-07-23,09:15:13,7352,335.0,5,,
UNDER急増,,2026-07-23,09:16:35,4488,2070.0,27.0,1000,安値圏
UNDER急増,,2026-07-23,09:17:10,5591,804.0,52.1,10100,安値圏
UNDER急増,,2026-07-23,09:17:58,4488,2070.0,51.1,2400,安値圏
小口売り連続,WATCH,2026-07-23,09:18:43,7602,168.0,5,,
UNDER急増,,2026-07-23,09:21:41,7352,331.0,101.1,53300,安値圏
UNDER急増,,2026-07-23,09:22:22,6228,497.0,83.9,22400,安値圏
UNDER急増,,2026-07-23,09:22:52,5591,798.0,61.0,10800,安値圏
UNDER急増,,2026-07-23,09:23:39,4488,2070.0,53.2,2500,安値圏
UNDER急増,,2026-07-23,09:25:36,4488,2070.0,51.1,2400,安値圏
小口売り連続,WATCH,2026-07-23,09:27:17,4165,550.0,5,,
UNDER急増,,2026-07-23,09:28:25,9115,855.0,69.5,10500,安値圏
UNDER急増,,2026-07-23,09:34:11,9130,1494.0,49.7,7800,安値圏
小口売り連続,WATCH,2026-07-23,09:35:18,7018,10810.0,5,,
小口売り連続,WATCH,2026-07-23,09:38:27,3686,67.0,5,,
小口売り連続,WATCH,2026-07-23,09:49:46,3963,332.0,5,,
小口売り連続,WATCH,2026-07-23,09:50:11,7352,335.0,5,,
小口売り連続,WATCH,2026-07-23,10:00:09,3686,67.0,5,,
UNDER急増,,2026-07-23,10:01:44,5892,2007.0,25.9,7100,安値圏
小口売り連続,WATCH,2026-07-23,10:02:57,7602,165.0,5,,
小口売り連続,STRONG,2026-07-23,10:08:41,7602,164.0,10,,
UNDER急増,,2026-07-23,10:12:52,5892,1996.0,23.9,6400,安値圏
小口売り連続,STRONG,2026-07-23,10:18:21,3686,67.0,10,,
小口売り連続,WATCH,2026-07-23,10:24:41,7018,10630.0,5,,
小口売り連続,WATCH,2026-07-23,10:24:58,4056,212.0,5,,
小口売り連続,WATCH,2026-07-23,10:25:01,5817,929.0,5,,
小口売り連続,WATCH,2026-07-23,10:27:18,5599,1129.0,5,,
UNDER急増,,2026-07-23,10:27:32,4575,729.0,57.7,34800,安値圏
小口売り連続,WATCH,2026-07-23,11:01:34,4446,807.0,5,,
UNDER急増,,2026-07-23,11:26:14,6228,492.0,83.5,20800,安値圏
UNDER急増,,2026-07-23,12:05:03,3963,334.0,20.0,1500,安値圏
UNDER急増,,2026-07-23,12:06:53,5588,780.0,24.6,1600,安値圏
UNDER急増,,2026-07-23,12:12:56,3963,334.0,20.0,1500,安値圏
UNDER急増,,2026-07-23,12:26:02,3807,87.0,119.3,30300,安値圏
UNDER急増,,2026-07-23,12:27:54,4840,578.0,50.6,4400,安値圏
UNDER急増,,2026-07-23,12:28:01,9229,134.0,25.9,19400,安値圏
UNDER急増,,2026-07-23,12:29:37,5588,780.0,24.6,1600,安値圏
UNDER急増,,2026-07-23,12:29:52,6228,494.0,27.9,4600,安値圏
UNDER急増,,2026-07-23,12:29:58,4575,728.0,22.4,8300,安値圏
UNDER急増,,2026-07-23,12:31:10,9327,189.0,39.6,2100,安値圏
UNDER急増,,2026-07-23,12:31:29,5892,1992.0,20.5,5700,安値圏
UNDER急増,,2026-07-23,12:31:51,4575,721.0,81.1,34800,安値圏
UNDER急増,,2026-07-23,12:32:38,5892,1997.0,20.5,5700,安値圏
UNDER急増,,2026-07-23,12:33:50,5591,796.0,167.9,13600,安値圏
UNDER急増,,2026-07-23,12:34:21,5597,1312.0,53.2,10800,安値圏
小口売り連続,WATCH,2026-07-23,12:45:10,5588,775.0,5,,
小口売り連続,WATCH,2026-07-23,12:57:31,4446,817.0,5,,
UNDER急増,,2026-07-23,13:07:48,4840,575.0,72.5,8700,安値圏
小口売り連続,WATCH,2026-07-23,13:11:38,3692,4980.0,5,,
小口売り連続,WATCH,2026-07-23,13:19:48,4011,1960.0,5,,
UNDER急増,,2026-07-23,13:58:49,4813,336.0,49.3,100000,安値圏
UNDER急増,,2026-07-23,14:09:20,4056,208.0,26.4,6900,安値圏
小口売り連続,WATCH,2026-07-23,14:12:57,4412,1149.0,5,,
UNDER急増,,2026-07-23,14:18:13,4056,210.0,26.0,6800,安値圏
UNDER急増,,2026-07-23,14:19:22,4056,209.0,26.4,6900,安値圏
小口売り連続,WATCH,2026-07-23,14:27:00,7071,372.0,5,,
小口売り連続,WATCH,2026-07-23,14:45:58,5707,847.0,5,,
小口売り連続,WATCH,2026-07-23,14:50:47,4813,338.0,5,,
小口売り連続,WATCH,2026-07-23,14:51:52,4056,209.0,5,,
小口売り連続,WATCH,2026-07-23,15:00:41,5597,1300.0,5,,
小口売り連続,WATCH,2026-07-23,15:02:43,9115,857.0,5,,
小口売り連続,WATCH,2026-07-23,15:10:00,7071,371.0,5,,
小口売り連続,WATCH,2026-07-23,15:15:10,4575,724.0,5,,
小口売り連続,WATCH,2026-07-23,15:17:55,4056,208.0,5,,
小口売り連続,WATCH,2026-07-23,15:20:04,9229,133.0,5,,
UNDER急増,,2026-07-23,15:21:33,4056,209.0,24.3,6200,安値圏
小口売り連続,WATCH,2026-07-23,15:23:00,3686,67.0,5,,
小口売り連続,WATCH,2026-07-23,15:24:12,4575,723.0,5,,
UNDER急増,,2026-07-24,09:02:34,7352,317.0,133.9,55300,安値圏
UNDER急増,,2026-07-24,09:02:54,5892,1937.0,28.4,5700,安値圏
UNDER急増,,2026-07-24,09:03:01,5707,825.0,49.6,36500,安値圏
UNDER急増,,2026-07-24,09:03:51,9115,862.0,48.6,11900,安値圏
UNDER急増,,2026-07-24,09:04:01,4395,745.0,50.5,15500,安値圏
UNDER急増,,2026-07-24,09:04:01,5707,823.0,46.9,33700,安値圏
UNDER急増,,2026-07-24,09:04:05,5132,1910.0,90.1,6400,安値圏
UNDER急増,,2026-07-24,09:05:02,4395,750.0,46.4,15500,安値圏
UNDER急増,,2026-07-24,09:05:06,5707,826.0,41.5,31200,安値圏
UNDER急増,,2026-07-24,09:05:11,4570,974.0,34.9,14800,安値圏
小口売り連続,WATCH,2026-07-24,09:05:25,4894,4550.0,5,,
UNDER急増,,2026-07-24,09:06:12,4894,4555.0,20.8,4500,安値圏
小口売り連続,WATCH,2026-07-24,09:06:17,2998,512.0,5,,
UNDER急増,,2026-07-24,09:06:17,2998,512.0,60.2,39500,安値圏
UNDER急増,,2026-07-24,09:06:32,4446,796.0,37.5,15000,安値圏
UNDER急増,,2026-07-24,09:07:12,4011,1940.0,25.3,5500,安値圏
小口売り連続,WATCH,2026-07-24,09:08:31,9115,852.0,5,,
UNDER急増,,2026-07-24,09:09:09,4813,331.0,51.6,64300,安値圏
UNDER急増,,2026-07-24,09:09:21,2998,511.0,61.4,39200,安値圏
UNDER急増,,2026-07-24,09:09:44,9115,859.0,42.4,10900,安値圏
UNDER急増,,2026-07-24,09:10:50,5817,913.0,34.9,12600,安値圏
UNDER急増,,2026-07-24,09:12:58,9115,860.0,39.6,10900,安値圏
UNDER急増,,2026-07-24,09:14:35,6228,490.0,76.1,21700,安値圏
小口売り連続,WATCH,2026-07-24,09:15:50,3653,658.0,5,,
UNDER急増,,2026-07-24,09:17:18,5817,917.0,35.4,14700,安値圏
UNDER急増,,2026-07-24,09:17:27,4575,718.0,81.1,35300,安値圏
UNDER急増,,2026-07-24,09:17:38,9130,1503.0,49.5,9000,安値圏
小口売り連続,WATCH,2026-07-24,09:18:06,4446,793.0,5,,
UNDER急増,,2026-07-24,09:18:26,5031,324.0,53.7,50900,安値圏
UNDER急増,,2026-07-24,09:20:50,5591,787.0,67.4,9500,安値圏
小口売り連続,WATCH,2026-07-24,09:27:14,3692,4970.0,5,,
小口売り連続,WATCH,2026-07-24,09:27:37,5892,1931.0,5,,
UNDER急増,,2026-07-24,09:30:21,4056,210.0,40.3,13700,安値圏
UNDER急増,,2026-07-24,09:31:08,5707,819.0,45.2,31500,安値圏
小口売り連続,WATCH,2026-07-24,09:31:53,4894,4435.0,5,,
小口売り連続,WATCH,2026-07-24,09:33:28,4894,4400.0,5,,
UNDER急増,,2026-07-24,09:33:33,4011,1937.0,24.6,8500,安値圏
UNDER急増,,2026-07-24,09:44:35,4176,259.0,35.2,40000,安値圏
小口売り連続,WATCH,2026-07-24,09:52:27,4894,4410.0,5,,
小口売り連続,WATCH,2026-07-24,10:10:03,4894,4405.0,5,,
小口売り連続,WATCH,2026-07-24,10:14:06,4075,868.0,5,,
小口売り連続,WATCH,2026-07-24,10:17:03,5132,1919.0,5,,
小口売り連続,WATCH,2026-07-24,10:17:13,4894,4360.0,5,,
小口売り連続,WATCH,2026-07-24,10:18:17,4894,4355.0,5,,
UNDER急増,,2026-07-24,10:23:11,4446,796.0,35.6,15000,安値圏
小口売り連続,WATCH,2026-07-24,10:37:46,4894,4310.0,5,,
小口売り連続,WATCH,2026-07-24,10:44:11,4056,209.0,5,,
小口売り連続,WATCH,2026-07-24,10:50:26,4418,786.0,5,,
UNDER急増,,2026-07-24,10:56:28,4056,206.0,22.3,4300,安値圏
小口売り連続,WATCH,2026-07-24,10:57:00,4894,4300.0,5,,
小口売り連続,WATCH,2026-07-24,10:58:19,4894,4300.0,5,,
